,订单id,交易id,父交易id,交易金额,错误码,交易类别,交易状态,交易创建日期
26233,889787782653,1091987838461,,62.8,,sale,success,2018-02-13
26234,889804953085,1092008482301,,35.8,,sale,success,2018-02-13
26235,876889708029,1092070643197,1076130158077,52.0,,refund,success,2018-02-13
26236,876049044989,1092074182141,1075070047741,24.83,,refund,success,2018-02-13
26237,882319857149,1092077393405,1082750670333,67.89,,refund,success,2018-02-13
26238,876258989565,1092087092733,1075335599613,49.6,,refund,success,2018-02-13
26239,874624914941,1092128413181,1073283995133,28.0,,refund,success,2018-02-13
26240,889903748605,1092130641405,,47.52,,sale,success,2018-02-13
26241,865195955709,1092184413693,1061330589181,53.0,,refund,success,2018-02-13
26242,876038428157,1092186478077,1075056973309,14.67,,refund,success,2018-02-13
26243,872640288253,1092189099517,1070734480893,61.1,,refund,success,2018-02-13
26244,889949885949,1092195816957,,74.89,,sale,success,2018-02-13
26245,889952343549,1092199060989,,10.0,,sale,success,2018-02-13
26246,889952343549,1092199093757,,27.66,,sale,success,2018-02-13
26247,890086331901,1092364310013,,65.0,,sale,success,2018-02-13
26248,888674653693,1092375254525,1090519471613,32.04,,refund,success,2018-02-13
26249,890111858173,1092394882557,,97.0,,sale,success,2018-02-13
26250,890165171709,1092462482941,,71.0,,sale,success,2018-02-13
26251,890194433533,1092499707389,,29.0,,sale,success,2018-02-13
26252,890235491837,1092550137341,,29.0,,sale,success,2018-02-13
26253,890243716605,1092560655869,,16.0,,sale,success,2018-02-13
26254,890410210813,1092765947389,,22.4,,sale,success,2018-02-13
26255,890435245565,1092800812541,,110.0,,sale,success,2018-02-13
26256,890446288381,1092814804477,,16.0,,sale,success,2018-02-13
26257,890479810045,1092857402877,,42.0,,sale,success,2018-02-14
26258,890587223549,1092988212733,,55.5,,sale,success,2018-02-14
26259,890777343485,1093235185149,,109.5,incorrect_zip,sale,failure,2018-02-14
26260,890777343485,1093236266493,,109.5,,sale,success,2018-02-14
26261,890165171709,1093285123581,1092462482941,71.0,,refund,success,2018-02-14
26262,890939676157,1093439919613,,62.0,,sale,success,2018-02-14
26263,890945377789,1093447521789,,28.8,,sale,success,2018-02-14
26264,891086214653,1093630825981,,29.25,incorrect_zip,sale,failure,2018-02-14
26265,891086214653,1093632136701,,29.25,,sale,success,2018-02-14
26266,876226319869,1093802825213,1075292607997,45.73,,refund,success,2018-02-14
26267,876592240125,1093805643261,1075751982589,86.4,,refund,success,2018-02-14
26268,874426570237,1093810951677,1073032599037,100.0,,refund,success,2018-02-14
26269,875850536445,1093814752765,1074827105789,44.64,,refund,success,2018-02-14
26270,891329746429,1093941040637,,162.61,,sale,success,2018-02-14
26271,891367495165,1093991077373,,28.0,,sale,success,2018-02-14
26272,891389810173,1094020830717,,62.0,,sale,success,2018-02-14
26273,891432015357,1094077191677,,18.4,,sale,success,2018-02-14
26274,891527009789,1094191093245,,28.0,,sale,success,2018-02-14
26275,891529991677,1094194435581,,62.0,,sale,success,2018-02-14
26276,892153435645,1094937777661,,23.0,incorrect_number,sale,failure,2018-02-15
26277,892153435645,1094940005885,,23.0,,sale,success,2018-02-15
26278,891086214653,1095006590461,1093632136701,29.25,,refund,success,2018-02-15
26279,876258989565,1095089427965,1075335599613,22.4,,refund,success,2018-02-15
26280,855396259325,1095272437245,1049335010813,68.0,,refund,success,2018-02-15
26281,876508386813,1095298323965,1075644143101,70.08,,refund,success,2018-02-15
26282,876084139517,1095301404157,1075114612221,46.4,,refund,success,2018-02-15
26283,864318068221,1095305467389,1060292597245,52.56,,refund,success,2018-02-15
26284,875258779133,1095314216445,1074076849661,52.56,,refund,success,2018-02-15
26285,890086331901,1095339185661,1092364310013,65.0,,refund,success,2018-02-15
26286,892492977661,1095357863421,,42.0,,sale,success,2018-02-15
26287,892687717885,1095606113789,,26.0,,sale,success,2018-02-15
26288,892896581117,1095871600125,,65.7,,sale,success,2018-02-15
26289,892907066877,1095885329917,,67.89,,sale,success,2018-02-15
26290,893117109757,1096147211773,,23.4,,sale,success,2018-02-16
26291,893308835325,1096366527997,,23.0,,sale,success,2018-02-16
26292,893385741821,1096453920253,,25.19,,sale,success,2018-02-16
26293,893476705789,1096560973309,,52.0,,sale,success,2018-02-16
26294,893574878717,1096673498621,,29.0,,sale,success,2018-02-16
26295,893623768573,1096728614397,,28.47,incorrect_zip,sale,failure,2018-02-16
26296,893623768573,1096729990653,,28.47,,sale,success,2018-02-16
26297,893710276093,1096829343229,,36.54,incorrect_zip,sale,failure,2018-02-16
26298,893710276093,1096830883325,,36.54,incorrect_zip,sale,failure,2018-02-16
26299,893710276093,1096831768061,,36.54,incorrect_zip,sale,failure,2018-02-16
26300,893710276093,1096832423421,,36.54,,sale,success,2018-02-16
26301,893736752637,1096863520253,,38.4,,sale,success,2018-02-16
26302,893819655677,1096960579069,,27.59,,sale,success,2018-02-16
26303,893882897917,1097036633597,,102.93,,sale,success,2018-02-16
26304,893902624253,1097055311357,,37.45,,sale,failure,2018-02-16
26305,893900592637,1097056654845,,21.6,,sale,success,2018-02-16
26306,893902624253,1097058751997,,37.45,,sale,success,2018-02-16
26307,894115812861,1097307166205,,61.1,,sale,success,2018-02-17
26308,894178596349,1097378502141,,16.0,,sale,success,2018-02-17
26309,894306031101,1097524614653,,99.0,,sale,success,2018-02-17
26310,894563456509,1097827784189,,4.0,,sale,success,2018-02-17
26311,894702097917,1097992574461,,19.71,,sale,success,2018-02-17
26312,894728082941,1098022622717,,89.9,,sale,success,2018-02-17
26313,894883763709,1098207761917,,50.4,,sale,success,2018-02-17
26314,895278421501,1098709669373,,52.0,,sale,success,2018-02-18
26315,864318068221,1098730870269,1060292597245,7.0,,refund,success,2018-02-18
26316,895306700285,1098744501757,,33.0,,sale,success,2018-02-18
26317,895312729597,1098752103933,,69.25,,sale,success,2018-02-18
26318,895328687613,1098773468669,,67.34,,sale,success,2018-02-18
26319,895328884221,1098773698045,,48.0,,sale,success,2018-02-18
26320,895344219645,1098792736253,,41.0,,sale,success,2018-02-18
26321,895366796797,1098820654589,,58.0,,sale,success,2018-02-18
26322,894728082941,1098838283773,1098022622717,39.5,,refund,success,2018-02-18
26323,895386785277,1098844706301,,52.0,,sale,success,2018-02-18
26324,895405135357,1098867971581,,45.99,,sale,success,2018-02-18
26325,895405954557,1098868954621,,84.32,,sale,success,2018-02-18
26326,895410247165,1098873738749,,14.24,,sale,success,2018-02-18
26327,895423813117,1098889860605,,30.66,,sale,success,2018-02-18
26328,895424206333,1098890483197,,29.0,,sale,success,2018-02-18
26329,895425418749,1098891924989,,71.77,,sale,success,2018-02-18
26330,895437149693,1098905523709,,32.0,,sale,success,2018-02-18
26331,895456581117,1098926560765,,4.38,incorrect_zip,sale,failure,2018-02-18
26332,895456581117,1098928297469,,4.38,,sale,success,2018-02-18
26333,895462774269,1098935342589,,58.0,,sale,success,2018-02-18
26334,854480262653,1098943272445,1048196388349,7.0,,refund,success,2018-02-18
26335,895477356029,1098952807933,,59.0,,sale,success,2018-02-18
26336,895509829117,1098991638013,,49.0,,sale,success,2018-02-18
26337,895509829117,1099007104509,1098991638013,49.0,,refund,success,2018-02-18
26338,895526508029,1099011954173,,40.52,,sale,success,2018-02-18
26339,895565403645,1099064579581,,4.38,,sale,success,2018-02-18
26340,895579428349,1099079652861,,53.66,incorrect_cvc,sale,failure,2018-02-18
26341,895579428349,1099080734205,,53.66,,sale,success,2018-02-18
26342,895629628925,1099143222781,,290.52,,sale,success,2018-02-18
26343,895653877245,1099174319613,,19.71,,sale,success,2018-02-18
26344,874457667069,1099264169469,1073073001981,40.95,,refund,success,2018-02-18
26345,895729505789,1099265447421,,18.0,,sale,success,2018-02-18
26346,874517730813,1099266692605,1073150105085,22.33,,refund,success,2018-02-18
26347,863180199421,1099269084669,1058976372221,52.99,,refund,success,2018-02-18
26348,895735895549,1099272984061,,59.13,,sale,success,2018-02-18
26349,895737370109,1099274524157,,37.23,,sale,success,2018-02-18
26350,895741302269,1099279046141,,40.4,,sale,success,2018-02-18
26351,895781115389,1099326854653,,49.0,,sale,success,2018-02-18
26352,895790126589,1099337373181,,43.0,,sale,success,2018-02-18
26353,895799989757,1099349136893,,162.0,,sale,success,2018-02-18
26354,895809885693,1099361261053,,34.2,,sale,success,2018-02-18
26355,895828137469,1099383838205,,56.94,,sale,success,2018-02-18
26356,895831086589,1099387999741,,112.4,,sale,success,2018-02-18
26357,895845766653,1099405694461,,41.39,,sale,success,2018-02-18
26358,895853008381,1099415492093,,56.94,,sale,success,2018-02-18
26359,895856907773,1099420440061,,56.94,,sale,success,2018-02-18
26360,895858775549,1099422701053,,47.09,,sale,success,2018-02-18
26361,895866541565,1099432859133,,45.99,,sale,success,2018-02-18
26362,895874242045,1099441968637,,22.5,,sale,success,2018-02-18
26363,895911335421,1099487516157,,61.32,incorrect_zip,sale,failure,2018-02-18
26364,895911335421,1099489220093,,61.32,,sale,success,2018-02-18
26365,895913465341,1099491481085,,122.6,card_declined,sale,failure,2018-02-18
26366,895913465341,1099491874301,,122.6,,sale,success,2018-02-18
26367,854092355069,1102495159805,1047720596989,208.0,,refund,success,2018-02-20
26368,895926277629,1099507308029,,74.46,,sale,success,2018-02-18
26369,895949772285,1099536635389,,259.52,,sale,success,2018-02-18
26370,895955637757,1099544040957,,45.99,,sale,success,2018-02-18
26371,895958291965,1099547743741,,74.46,,sale,success,2018-02-18
26372,895958783485,1099548825085,,82.5,,sale,success,2018-02-18
26373,895973398013,1099567797757,,52.0,,sale,success,2018-02-18
26374,895974053373,1099568387581,,46.8,,sale,success,2018-02-18
26375,895975560701,1099570714109,,56.94,incorrect_zip,sale,failure,2018-02-18
26376,895975560701,1099571303933,,56.94,,sale,success,2018-02-18
26377,895997482493,1099598403069,,34.0,,sale,success,2018-02-19
26378,896060823037,1099689399805,,176.4,,sale,success,2018-02-19
26379,896350623229,1100050175485,,35.59,,sale,success,2018-02-19
26380,896394630653,1100105717245,,86.51,,sale,success,2018-02-19
26381,896495752701,1100231677437,,35.59,,sale,success,2018-02-19
26382,896511120893,1100253631997,,67.01,,sale,success,2018-02-19
26383,896600380925,1100363503101,,171.48,,sale,success,2018-02-19
26384,896727815677,1100531275261,,86.51,,sale,success,2018-02-19
26385,896765892093,1100578166269,,86.51,,sale,success,2018-02-19
26386,896775067133,1100590126589,,63.51,,sale,success,2018-02-19
26387,896899519997,1100746462717,,30.0,,sale,success,2018-02-19
26388,896937235965,1100796564989,,31.0,,sale,success,2018-02-19
26389,896954111485,1100819633661,,71.1,,sale,success,2018-02-19
26390,897056314877,1100924753405,,20.81,,sale,success,2018-02-20
26391,876261119485,1102129370621,1075338253821,22.77,,refund,success,2018-02-20
26392,898268632573,1102190482941,,63.51,,sale,success,2018-02-20
26393,870066787837,1102191400445,1067591439869,109.0,,refund,success,2018-02-20
26394,874425652733,1102201525757,1073031517693,31.0,,refund,success,2018-02-20
26395,854234633725,1102214567421,1047888336381,67.89,,refund,success,2018-02-20
26396,875603006973,1102224725501,1074526852605,63.07,,refund,success,2018-02-20
26397,874545255933,1102241830397,1073183626749,61.1,,refund,success,2018-02-20
26398,872070551037,1102246516221,1069997069821,49.0,,refund,success,2018-02-20
26399,875468822013,1102257559037,1074347546109,96.0,,refund,success,2018-02-20
26400,877092902397,1102274336253,1076369397245,115.11,,refund,success,2018-02-20
26401,877534287357,1102279349757,1076889130493,49.6,,refund,success,2018-02-20
26402,887562114557,1102284985853,1089123620349,52.56,,refund,success,2018-02-20
26403,876181558781,1102289245693,1075235067389,45.55,,refund,success,2018-02-20
26404,876022371837,1102309299709,1075038000637,50.91,,refund,success,2018-02-20
26405,898384860669,1102322341373,,27.59,,sale,success,2018-02-20
26406,898502268413,1102450300413,,73.37,,sale,success,2018-02-20
26407,898504234493,1102452495869,,85.96,,sale,success,2018-02-20
26408,874877195773,1102455838205,1073588934141,106.0,,refund,success,2018-02-20
26409,898628294141,1102584878589,,18.62,incorrect_zip,sale,failure,2018-02-20
26410,898628294141,1102588188157,,18.62,,sale,success,2018-02-20
26411,898631308797,1102591432189,,18.62,,sale,success,2018-02-20
26412,898671220221,1102636717565,,62.0,,sale,success,2018-02-20
26413,898748814845,1102722668029,,43.25,,sale,success,2018-02-20
26414,899133707773,1103139116541,,37.23,,sale,success,2018-02-20
26415,899739719165,1103765673469,,75.9,,sale,success,2018-02-20
26416,899813152253,1103847331325,,22.0,,sale,success,2018-02-20
26417,899820754429,1103856375293,,24.0,,sale,success,2018-02-20
26418,899887568381,1103928563197,,30.66,,sale,success,2018-02-20
26419,899925939709,1103968900605,,33.51,,sale,success,2018-02-20
26420,901430351357,1105549891069,,13.0,,sale,success,2018-02-21
26421,901694821885,1105830745597,,43.4,,sale,success,2018-02-21
26422,888669345277,1105893398013,1090512131581,47.3,,refund,success,2018-02-21
26423,881466152445,1105897362941,1081672898045,31.0,,refund,success,2018-02-21
26424,876187260413,1105900901885,1075241784829,30.4,,refund,success,2018-02-21
26425,877258970621,1105904899581,1076563678717,27.16,,refund,success,2018-02-21
26426,904905102845,1109249431037,,35.04,,sale,success,2018-02-23
26427,853906462205,1112206775805,1047499150845,72.0,,refund,success,2018-02-25
26428,885894190589,1112221947389,1087043474941,120.0,,refund,success,2018-02-25
26429,876804085245,1112229385725,1076025595389,192.0,,refund,success,2018-02-25
26430,889230824957,1112237577725,1091266876925,108.8,,refund,success,2018-02-25
26431,876406216189,1112243803645,1075516380669,48.18,,refund,success,2018-02-25
26432,876907894269,1112245147133,1076151850493,57.6,,refund,success,2018-02-25
26433,873590068733,1112246752765,1071979894269,52.01,,refund,success,2018-02-25
26434,864868701693,1112249013757,1060937012733,46.8,,refund,success,2018-02-25
26435,876592240125,1112252651005,1075751982589,41.76,,refund,success,2018-02-25
26436,907642279421,1112567485949,,58.0,,sale,success,2018-02-25
26437,876400023037,1112603923965,1075508909565,53.92,,refund,success,2018-02-25
26438,869789111805,1112608544253,1067243312637,116.65,,refund,success,2018-02-25
26439,884435260925,1112613197309,1085335606781,28.8,,refund,success,2018-02-25
26440,885086492157,1112618538493,1086103295485,30.6,,refund,success,2018-02-25
26441,876474177021,1112644490749,1075601970685,22.4,,refund,success,2018-02-25
26442,884337481213,1112647702013,1085221115389,62.49,,refund,success,2018-02-25
26443,877075109373,1112651961853,1076348261885,74.08,,refund,success,2018-02-25
26444,862821553661,1112658482685,1058539050493,64.61,,refund,success,2018-02-25
26445,907642279421,1113486104061,1112567485949,58.0,,refund,success,2018-02-26
26446,874566686205,1113618552317,1073211315709,43.2,,refund,success,2018-02-26
26447,904905102845,1113776887293,1109249431037,35.04,,refund,success,2018-02-26
26448,876474177021,1113972282877,1075601970685,22.4,,refund,success,2018-02-26
26449,895947347453,1099533587965,,42.0,,sale,success,2018-02-18
26450,867513734653,1064360744445,,156.05,,sale,success,2018-01-22
26451,869810804221,1067271001597,,123.3,,sale,success,2018-01-25
26452,872103712253,1070035867133,,116.9,,sale,success,2018-01-27
26453,876452091389,1075573659133,,37.24,,sale,success,2018-01-31
26454,877942707709,1077380093437,,113.28,,sale,success,2018-02-01
26455,883974018557,1084806960637,,198.8,,sale,success,2018-02-08
26456,872103712253,1115145770493,1070035867133,116.9,,refund,success,2018-02-27
26457,886208665085,1087425451517,,156.5,,sale,success,2018-02-09
26458,886274233853,1087504258557,,147.5,,sale,success,2018-02-10
26459,893813233149,1096952813053,,19.16,,sale,success,2018-02-16
